"X","Y","Z","Intensity","ReturnNumber","NumberOfReturns","ScanDirectionFlag","EdgeofFlightLine","Classification","ScanAngleRank","UserData","PointSourceID","gpstime","Range"
5673327.2420,3704816.0220,1481.0740,131,1,1,1,0,5,9,0,526,53965583.63305770,978.7058
5673327.5840,3704816.4010,1480.5490,165,1,1,1,0,5,9,0,526,53965583.63306180,979.2363
5673327.8930,3704816.7780,1479.8270,118,1,1,1,0,5,9,0,526,53965583.63306570,979.9635
5673328.2350,3704817.1560,1479.6300,98,1,2,1,0,5,9,0,526,53965583.63306980,980.1665
5673328.4970,3704817.1700,1461.3560,13,2,2,1,0,5,9,0,526,53965583.63306980,998.4423
5673328.5130,3704817.4990,1481.2050,147,1,1,1,0,5,9,0,526,53965583.63307380,978.5969
5673328.8230,3704817.8760,1482.2550,166,1,1,1,0,5,9,0,526,53965583.63307770,977.5530
5673329.1340,3704818.2200,1482.2220,135,1,2,1,0,5,9,0,526,53965583.63308180,977.5922
5673329.4270,3704818.2680,1463.6200,14,2,2,1,0,5,9,0,526,53965583.63308180,996.1966
5673329.4100,3704818.5960,1484.4530,175,1,1,1,0,5,9,0,526,53965583.63308580,975.3675
5673329.7540,3704818.9410,1484.0600,149,1,1,1,0,5,9,0,526,53965583.63308990,975.7676
5673330.0630,3704819.3180,1483.8960,156,1,1,1,0,5,9,0,526,53965583.63309380,975.9386
5673330.4050,3704819.6970,1482.7140,60,1,1,1,0,5,9,0,526,53965583.63309790,977.1282
5673330.6510,3704820.0380,1486.6510,95,1,2,1,0,5,9,0,526,53965583.63310190,973.1980
5673330.8770,3704820.1150,1473.6590,16,2,2,1,0,5,9,0,526,53965583.63310190,986.1922
5673331.0260,3704820.4180,1482.8460,156,1,1,1,0,5,9,0,526,53965583.63310590,977.0112
5673331.3040,3704820.7610,1485.1420,171,1,1,1,0,5,9,0,526,53965583.63310990,974.7229
5673331.6130,3704821.1380,1485.4700,211,1,1,1,0,5,9,0,526,53965583.63311400,974.4031
5673331.9550,3704821.5170,1483.3050,116,1,1,1,0,5,9,0,526,53965583.63311800,976.5767
5673332.5550,3704822.0070,1469.1320,143,1,1,1,0,5,9,0,526,53965583.63312210,990.7618
5673332.8020,3704822.3150,1473.3640,68,1,1,1,0,5,9,0,526,53965583.63312600,986.5379
5673333.0150,3704822.6540,1478.3840,98,1,1,1,0,5,9,0,526,53965583.63313010,981.5260
5673333.3570,3704823.0330,1478.0890,60,1,1,1,0,5,9,0,526,53965583.63313410,981.8310
5673333.6660,3704823.4100,1477.8260,131,1,1,1,0,5,9,0,526,53965583.63313810,982.1036
5673334.0740,3704823.7920,1473.0360,142,1,1,1,0,5,9,0,526,53965583.63314210,986.9043
5673334.2860,3704824.1310,1478.0560,97,1,1,1,0,5,9,0,526,53965583.63314620,981.8934
5673334.5650,3704824.4740,1480.3190,162,1,1,1,0,5,9,0,526,53965583.63315020,979.6404
5673335.0670,3704824.9260,1471.6910,18,1,2,1,0,5,9,0,526,53965583.63315420,988.2815
5673335.7730,3704825.2580,1437.9310,93,2,2,1,0,5,9,0,526,53965583.63315420,1022.0504
5673335.3760,3704825.3030,1471.7570,76,1,1,1,0,5,9,0,526,53965583.63315820,988.2263
5673335.8170,3704825.6870,1467.5900,107,1,1,1,0,5,9,0,526,53965583.63316230,992.4062
5673336.1260,3704826.0640,1466.8350,198,1,1,1,0,5,9,0,526,53965583.63316620,993.1722
5673336.4680,3704826.4430,1467.0320,112,1,1,1,0,5,9,0,526,53965583.63317020,992.9876
5673336.7790,3704826.7870,1467.4590,133,1,1,1,0,5,9,0,526,53965583.63317430,992.5722
5673337.0890,3704827.1640,1467.5240,194,1,1,1,0,5,9,0,526,53965583.63317840,992.5193
5673337.4950,3704827.5790,1463.6530,164,1,1,1,0,5,9,0,526,53965583.63318230,996.4039
5673338.2510,3704828.2080,1446.3960,66,1,2,1,0,5,9,0,526,53965583.63318630,1013.6810
5673338.9210,3704828.6040,1418.5410,87,2,2,1,0,8,9,0,526,53965583.63318630,1041.5468
5673338.1770,3704828.3690,1462.2420,169,1,2,1,0,5,9,0,526,53965583.63319040,997.8417
5673339.2630,3704828.9820,1419.0660,6,2,2,1,0,8,9,0,526,53965583.63319040,1041.0357
5673338.4880,3704828.7130,1462.5050,209,1,1,1,0,5,9,0,526,53965583.63319440,997.5914
5673338.8610,3704829.1260,1461.1590,97,1,2,1,0,5,10,0,526,53965583.63319840,998.9522
5673339.9130,3704829.7710,1419.3620,60,2,2,1,0,8,10,0,526,53965583.63319840,1040.7673
5673340.2550,3704830.1490,1419.5910,134,1,1,1,0,8,10,0,526,53965583.63320240,1040.5528
5673339.1930,3704829.7010,1472.9700,58,1,1,1,0,5,10,0,526,53965583.63320650,987.1636
5673339.6630,3704830.1520,1466.7700,202,1,1,1,0,5,10,0,526,53965583.63321040,993.3800
5673340.0050,3704830.5310,1466.3760,182,1,1,1,0,5,10,0,526,53965583.63321450,993.7889
5673340.4110,3704830.9460,1463.6860,186,1,1,1,0,5,10,0,526,53965583.63321850,996.4953
5673340.6580,3704831.2540,1466.7700,44,1,2,1,0,5,10,0,526,53965583.63322260,993.4247
5673341.4540,3704831.7540,1438.1280,85,2,2,1,0,5,10,0,526,53965583.63322260,1022.0821
5673340.9680,3704831.6310,1466.8020,205,1,1,1,0,5,10,0,526,53965583.63322650,993.4077
5673341.2790,3704831.9750,1467.0320,196,1,1,1,0,5,10,0,526,53965583.63323060,993.1925
5673341.3330,3704832.2080,1476.7760,187,1,1,1,0,5,10,0,526,53965583.63323460,983.4595
5673341.6420,3704832.5850,1476.4480,89,1,3,1,0,5,10,0,526,53965583.63323860,983.8030
5673342.0250,3704832.8010,1463.6200,26,2,3,1,0,5,10,0,526,53965583.63323860,996.6385
5673342.4710,3704833.0870,1448.0360,11,3,3,1,0,5,10,0,526,53965583.63323860,1012.2315
5673342.7470,3704833.4620,1448.7580,167,1,2,1,0,5,10,0,526,53965583.63324260,1011.5248
5673343.5740,3704833.9970,1420.9360,13,2,2,1,0,8,10,0,526,53965583.63324260,1039.3642
5673342.6460,3704833.5220,1463.8500,57,1,3,1,0,5,10,0,526,53965583.63324670,996.4401
5673343.0580,3704833.8060,1449.1520,86,2,3,1,0,5,10,0,526,53965583.63324670,1011.1466
5673343.9160,3704834.3750,1421.3300,12,3,3,1,0,8,10,0,526,53965583.63324670,1038.9875
5673342.7960,3704833.7930,1469.8210,140,1,1,1,0,5,10,0,526,53965583.63325070,990.4824
5673343.3210,3704834.4440,1474.0860,142,1,1,1,0,5,10,0,526,53965583.63325870,986.2488
5673343.6000,3704834.7860,1474.8730,142,1,1,1,0,5,10,0,526,53965583.63326280,985.4778
5673343.7810,3704835.0910,1479.2370,198,1,1,1,0,5,10,0,526,53965583.63326680,981.1286
5673344.0920,3704835.4350,1479.3350,210,1,1,1,0,5,10,0,526,53965583.63327070,981.0476
5673344.3710,3704835.7780,1480.5820,191,1,1,1,0,5,10,0,526,53965583.63327480,979.8177
5673344.7130,3704836.1570,1480.1550,187,1,1,1,0,5,10,0,526,53965583.63327880,980.2635
5673345.0550,3704836.5350,1479.2040,141,1,1,1,0,5,10,0,526,53965583.63328280,981.2331
5673345.8090,3704837.1980,1465.2600,131,1,2,1,0,5,10,0,526,53965583.63328680,995.2056
5673346.2200,3704837.5140,1452.4650,34,2,2,1,0,5,10,0,526,53965583.63328680,1008.0111
5673345.9930,3704837.4700,1470.1490,64,1,2,1,0,5,10,0,526,53965583.63329090,990.3328
5673346.5000,3704837.8240,1454.1380,88,2,2,1,0,5,10,0,526,53965583.63329090,1006.3557
5673347.2220,3704838.4850,1443.3120,15,1,2,1,0,5,10,0,526,53965583.63329490,1017.2121
5673347.8560,3704838.9440,1423.5610,130,2,2,1,0,8,10,0,526,53965583.63329490,1036.9786
5673346.7720,3704838.2980,1465.2600,28,1,2,1,0,5,10,0,526,53965583.63329900,995.2631
5673347.2140,3704838.6480,1452.1700,133,2,2,1,0,5,10,0,526,53965583.63329900,1008.3651
5673347.0810,3704838.6750,1465.7530,130,1,3,1,0,5,10,0,526,53965583.63330290,994.7899
5673347.5560,3704839.0270,1451.9730,17,2,3,1,0,5,10,0,526,53965583.63330290,1008.5826
5673348.5060,3704839.7320,1423.6600,4,3,3,1,0,8,10,0,526,53965583.63330290,1036.9203
5673347.1380,3704838.8420,1474.0860,135,1,1,1,0,5,10,0,526,53965583.63330700,986.4703
5673347.4480,3704839.2190,1473.6590,161,1,1,1,0,5,10,0,526,53965583.63331090,986.9169
5673347.7920,3704839.5650,1473.6590,110,1,1,1,0,5,10,0,526,53965583.63331500,986.9375
5673348.0680,3704839.9400,1474.1840,187,1,1,1,0,5,10,0,526,53965583.63331900,986.4322
5673348.3790,3704840.2840,1474.3810,172,1,1,1,0,5,10,0,526,53965583.63332310,986.2553
5673348.7210,3704840.6630,1474.4800,89,1,2,1,0,5,10,0,526,53965583.63332710,986.1785
5673349.7020,3704841.4020,1446.7890,47,2,2,1,0,5,10,0,526,53965583.63332710,1013.8967
5673350.0440,3704841.7810,1446.7570,53,1,1,1,0,5,10,0,526,53965583.63333110,1013.9511
5673350.7330,3704842.4400,1436.8160,35,1,1,1,0,4,10,0,526,53965583.63333510,1023.9247
5673349.6840,3704841.7630,1473.9220,155,1,1,1,0,5,11,0,526,53965583.63333920,986.8006
5673349.5800,3704841.8560,1484.9130,165,1,1,1,0,5,11,0,526,53965583.63334310,975.8200
5673349.8910,3704842.2000,1484.9460,210,1,1,1,0,5,11,0,526,53965583.63334720,975.8083
5673350.2020,3704842.5450,1485.4700,107,1,1,1,0,5,11,0,526,53965583.63335120,975.3064
5673350.4500,3704842.8530,1487.0450,166,1,1,1,0,5,11,0,526,53965583.63335530,973.7515
5673350.7590,3704843.2300,1487.0120,48,1,1,1,0,5,11,0,526,53965583.63335920,973.8072
5673351.1010,3704843.6080,1486.3560,82,1,1,1,0,5,11,0,526,53965583.63336320,974.4868
5673351.4430,3704843.9870,1486.0610,149,1,1,1,0,5,11,0,526,53965583.63336730,974.8061
5673351.7850,3704844.3660,1485.4050,156,1,1,1,0,5,11,0,526,53965583.63337140,975.4862
5673352.0940,3704844.7430,1485.2740,175,1,1,1,0,5,11,0,526,53965583.63337530,975.6408
5673352.4050,3704845.0870,1485.1420,59,1,1,1,0,5,11,0,526,53965583.63337930,975.7957
5673353.0320,3704845.6770,1477.2030,89,1,1,1,0,5,11,0,526,53965583.63338340,983.7681
5673353.3430,3704846.0210,1477.5640,204,1,1,1,0,5,11,0,526,53965583.63338730,983.4311
5673353.6220,3704846.3640,1478.0560,179,1,1,1,0,5,11,0,526,53965583.63339140,982.9622
5673353.9330,3704846.7080,1478.5480,182,1,1,1,0,5,11,0,526,53965583.63339540,982.4948
5673354.2750,3704847.0870,1478.0560,186,1,1,1,0,5,11,0,526,53965583.63339950,983.0128
5673354.6150,3704847.4980,1477.1700,214,1,1,1,0,5,11,0,526,53965583.63340340,983.9253
5673357.0070,3704849.5580,1428.3510,16,2,2,1,0,8,11,0,526,53965583.63340750,1032.8434
5673355.0210,3704847.9130,1475.2670,124,1,2,1,0,5,11,0,526,53965583.63340750,985.8566
5673355.2990,3704848.2560,1476.0220,180,1,1,1,0,5,11,0,526,53965583.63341150,985.1262
5673357.1230,3704849.8590,1440.9500,7,2,2,1,0,5,11,0,526,53965583.63341550,1020.2784
5673355.6090,3704848.6330,1475.8580,141,1,2,1,0,5,11,0,526,53965583.63341550,985.3161
5673355.9840,3704849.0130,1475.0370,208,1,1,1,0,5,11,0,526,53965583.63341950,986.1652
5673356.2600,3704849.3880,1475.1360,199,1,1,1,0,5,11,0,526,53965583.63342360,986.0914
5673356.6040,3704849.7340,1475.2340,198,1,1,1,0,5,11,0,526,53965583.63342760,986.0209
5673356.2500,3704849.5850,1489.9650,126,1,2,1,0,5,11,0,526,53965583.63343160,971.2927
5673356.8810,3704850.1100,1475.4640,17,2,2,1,0,5,11,0,526,53965583.63343160,985.8169
5673356.3400,3704849.7540,1495.2470,81,1,2,1,0,5,11,0,526,53965583.63343560,966.0294
5673357.2550,3704850.4900,1474.7420,37,2,2,1,0,5,11,0,526,53965583.63343560,986.5680
5673356.6500,3704850.1310,1494.9520,173,1,1,1,0,5,11,0,526,53965583.63343970,966.3515
5673356.7410,3704850.2670,1500.2340,103,1,1,1,0,5,11,0,526,53965583.63344370,961.0876
5673357.0510,3704850.6440,1500.2670,183,1,1,1,0,5,11,0,526,53965583.63344760,961.0828
5673357.2980,3704850.9520,1501.1200,146,1,1,1,0,5,11,0,526,53965583.63345170,960.2541
5673357.6090,3704851.2960,1501.2180,172,1,1,1,0,5,11,0,526,53965583.63345580,960.1836
5673357.9510,3704851.6750,1500.8250,166,1,1,1,0,5,11,0,526,53965583.63345970,960.6063
5673358.1980,3704851.9830,1502.1040,164,1,1,1,0,5,11,0,526,53965583.63346370,959.3531
5673358.4450,3704852.2910,1503.1870,165,1,1,1,0,5,11,0,526,53965583.63346780,958.2957
5673358.7560,3704852.6350,1503.2200,204,1,1,1,0,5,11,0,526,53965583.63347180,958.2911
5673359.0650,3704853.0120,1502.7280,132,1,1,1,0,5,11,0,526,53965583.63347590,958.8118
5673359.3760,3704853.3570,1502.5640,104,1,2,1,0,5,11,0,526,53965583.63347980,959.0042
5673360.6060,3704854.3720,1477.0060,46,2,2,1,0,5,11,0,526,53965583.63347980,984.6119
5673359.7180,3704853.7350,1502.0390,112,1,1,1,0,5,12,0,526,53965583.63348390,959.5600
5673360.1540,3704854.2170,1499.3810,196,1,1,1,0,5,12,0,526,53965583.63348780,962.2535
5673360.4650,3704854.5620,1499.4470,148,1,1,1,0,5,12,0,526,53965583.63349190,962.2171
5673360.7760,3704854.9060,1499.2500,109,1,1,1,0,5,12,0,526,53965583.63349590,962.4433
5673361.1490,3704855.3190,1498.1020,10,1,2,1,0,5,12,0,526,53965583.63350000,963.6246
5673362.2510,3704856.2620,1475.0700,141,2,2,1,0,5,12,0,526,53965583.63350000,986.7022
5673361.6170,3704855.8030,1494.8860,52,1,1,1,0,5,12,0,526,53965583.63350400,966.8776
5673362.9660,3704857.0530,1474.0200,123,2,2,1,0,5,12,0,526,53965583.63350800,987.8193
5673361.7690,3704856.0400,1498.1340,9,1,2,1,0,5,12,0,526,53965583.63350800,963.6544
5673362.0490,3704856.3500,1498.6270,107,1,1,1,0,5,12,0,526,53965583.63351200,963.1899
5673363.6800,3704857.8780,1471.8880,106,1,2,1,0,5,12,0,526,53965583.63351610,990.0183
5673365.5360,3704859.4830,1435.6670,16,2,2,1,0,8,12,0,526,53965583.63351610,1026.3223
5673362.6070,3704857.0020,1499.7090,62,1,2,1,0,5,12,0,526,53965583.63352000,962.1672
5673363.9910,3704858.2220,1472.0190,13,2,2,1,0,5,12,0,526,53965583.63352000,989.9186
5673362.8530,3704857.3430,1500.3650,107,1,2,1,0,5,12,0,526,53965583.63352410,961.5404
5673364.3020,3704858.5660,1472.3800,9,2,2,1,0,5,12,0,526,53965583.63352410,989.5896
5673363.1000,3704857.6510,1501.6120,107,1,1,1,0,5,12,0,526,53965583.63352810,960.3228
5673363.3800,3704857.9610,1502.4650,182,1,1,1,0,5,12,0,526,53965583.63353200,959.5003
5673363.7530,3704858.3740,1500.6610,113,1,2,1,0,5,12,0,526,53965583.63353610,961.3382
5673365.1690,3704859.5960,1473.7580,22,2,2,1,0,5,12,0,526,53965583.63353610,988.3062
5673365.4800,3704859.9400,1473.8560,144,1,1,1,0,5,12,0,526,53965583.63354020,988.2405
5673364.2800,3704858.9920,1502.4000,137,1,1,1,0,5,12,0,526,53965583.63354420,959.6596
5673364.5270,3704859.3010,1503.3510,130,1,1,1,0,5,12,0,526,53965583.63354830,958.7385
5673364.8690,3704859.6790,1503.1540,101,1,1,1,0,5,12,0,526,53965583.63355220,958.9710
5673365.2430,3704860.0920,1501.4150,131,1,1,1,0,5,12,0,526,53965583.63355620,960.7451
5673365.5520,3704860.4690,1501.3500,46,1,2,1,0,5,12,0,526,53965583.63356020,960.8446
5673368.3510,3704862.9110,1449.9390,13,2,2,1,0,5,12,0,526,53965583.63356020,1012.3896
5673369.3210,3704863.8790,1438.2270,172,1,1,1,0,8,12,0,526,53965583.63356420,1024.1699
5673367.4310,3704862.2730,1478.2850,173,1,1,1,0,5,12,0,526,53965583.63356830,984.0378
5673367.7420,3704862.6170,1478.2200,183,1,1,1,0,5,12,0,526,53965583.63357230,984.1365
5673368.0210,3704862.9600,1478.7780,177,1,1,1,0,5,12,0,526,53965583.63357640,983.6122
5673368.2690,3704863.2350,1480.2210,192,1,1,1,0,5,12,0,526,53965583.63358030,982.2006
5673368.5790,3704863.6120,1480.0570,199,1,1,1,0,5,12,0,526,53965583.63358440,982.4003
5673368.8570,3704863.9550,1480.3520,148,1,1,1,0,5,12,0,526,53965583.63358840,982.1389
5673369.1350,3704864.2970,1480.9100,217,1,1,1,0,5,12,0,526,53965583.63359240,981.6155
5673369.4460,3704864.6410,1480.9430,201,1,1,1,0,5,12,0,526,53965583.63359640,981.6178
5673369.7570,3704864.9860,1481.0090,221,1,1,1,0,5,12,0,526,53965583.63360050,981.5875
5673370.0990,3704865.3640,1480.6480,150,1,1,1,0,5,12,0,526,53965583.63360450,981.9865
5673370.2200,3704865.5670,1483.7320,152,1,1,1,0,5,12,0,526,53965583.63360850,978.9294
5673370.5310,3704865.9120,1483.6660,141,1,1,1,0,5,12,0,526,53965583.63361250,979.0313
5673370.8730,3704866.2900,1483.3050,163,1,1,1,0,5,12,0,526,53965583.63361660,979.4311
5673370.8060,3704866.3200,1489.5390,90,1,1,1,0,5,12,0,526,53965583.63362060,973.2143
5673371.1170,3704866.6640,1489.6370,189,1,1,1,0,5,12,0,526,53965583.63362460,973.1534
5673371.3950,3704867.0070,1489.9650,153,1,1,1,0,5,13,0,526,53965583.63362860,972.8613
5673371.7380,3704867.3850,1489.3420,194,1,1,1,0,5,13,0,526,53965583.63363270,973.5233
5673372.0490,3704867.7300,1489.5060,208,1,1,1,0,5,13,0,526,53965583.63363660,973.3973
5673371.4480,3704867.2720,1504.7950,37,1,2,1,0,5,13,0,526,53965583.63364060,958.0978
5673372.3270,3704868.0720,1489.8010,141,2,2,1,0,5,13,0,526,53965583.63364060,973.1387
5673371.7280,3704867.5820,1504.9910,130,1,2,1,0,5,13,0,526,53965583.63364470,957.9365
5673372.6690,3704868.4510,1489.3420,16,2,2,1,0,5,13,0,526,53965583.63364470,973.6379
5673371.8180,3704867.7510,1508.2390,110,1,1,1,0,5,13,0,526,53965583.63364880,954.7145
5673372.1290,3704868.0950,1508.1740,135,1,1,1,0,5,13,0,526,53965583.63365270,954.8176
5673372.4070,3704868.4380,1508.6990,117,1,2,1,0,5,13,0,526,53965583.63365670,954.3308
5673373.6330,3704869.5180,1488.8830,28,2,2,1,0,5,13,0,526,53965583.63365670,974.2140
5673372.6870,3704868.7470,1508.9280,114,1,2,1,0,5,13,0,526,53965583.63366080,954.1375
5673373.8800,3704869.8260,1489.6040,27,2,2,1,0,5,13,0,526,53965583.63366080,973.5283
5673372.9980,3704869.0920,1508.9280,67,1,2,1,0,5,13,0,526,53965583.63366470,954.1765
5673373.3070,3704869.4690,1508.6000,33,1,2,1,0,5,13,0,526,53965583.63366880,954.5442
5673373.9000,3704870.0900,1503.8430,36,1,2,1,0,5,13,0,526,53965583.63367280,959.3570
5673375.6900,3704869.7540,1508.9940,124,1,1,0,0,5,13,0,526,53965583.64102630,954.2776
5673375.3790,3704869.4100,1508.7970,186,1,1,0,0,5,13,0,526,53965583.64103020,954.4338
5673375.0680,3704869.0650,1509.0600,156,1,1,0,0,5,13,0,526,53965583.64103420,954.1319
5673374.7900,3704868.7230,1508.7970,118,1,2,0,0,5,13,0,526,53965583.64103830,954.3565
5673374.5430,3704868.4150,1508.2720,135,1,2,0,0,5,13,0,526,53965583.64104240,954.8463
5673375.8920,3704869.6650,1486.2580,16,2,2,0,0,5,13,0,526,53965583.64104240,976.9370
5673375.6460,3704869.3250,1485.6670,155,1,1,0,0,5,13,0,526,53965583.64104630,977.4910
5673375.3650,3704869.0470,1484.7820,144,1,1,0,0,5,13,0,526,53965583.64105030,978.3395
5673373.7050,3704867.4520,1506.8620,163,1,1,0,0,5,13,0,526,53965583.64105440,956.1443
5673374.6840,3704868.2250,1486.1590,181,1,1,0,0,5,13,0,526,53965583.64105830,976.8790
5673374.3730,3704867.8800,1486.2910,184,1,1,0,0,5,13,0,526,53965583.64106240,976.7091
5673374.0620,3704867.5360,1486.2250,182,1,1,0,0,5,13,0,526,53965583.64106640,976.7368
5673373.7200,3704867.1570,1486.6190,152,1,1,0,0,5,13,0,526,53965583.64107050,976.3025
5673373.5680,3704866.9200,1484.3220,162,1,2,0,0,5,13,0,526,53965583.64107450,978.5697
5673376.0150,3704869.1790,1443.4100,10,2,2,0,0,8,13,0,526,53965583.64107450,1019.6170
5673373.1000,3704866.4360,1486.7830,113,1,1,0,0,5,13,0,526,53965583.64107850,976.0624
5673372.5400,3704865.8170,1491.2780,217,1,1,0,0,5,13,0,526,53965583.64108250,971.5151
5673372.5120,3704865.7170,1486.6190,184,1,1,0,0,5,13,0,526,53965583.64108660,976.1521
5673372.2960,3704865.4430,1484.8470,230,1,1,0,0,5,12,0,526,53965583.64109050,977.8911
5673371.9850,3704865.0990,1484.8800,201,1,1,0,0,5,12,0,526,53965583.64109460,977.8218
5673371.7380,3704864.7900,1483.8300,189,1,1,0,0,5,12,0,526,53965583.64109860,978.8378
5673371.4290,3704864.4130,1483.9610,190,1,1,0,0,5,12,0,526,53965583.64110270,978.6696
5673371.2420,3704864.2070,1481.4350,131,1,1,0,0,5,12,0,526,53965583.64110660,981.1664
5673370.9010,3704863.7950,1482.0260,165,1,1,0,0,5,12,0,526,53965583.64111070,980.5364
5673370.6220,3704863.4860,1481.4350,197,1,1,0,0,5,12,0,526,53965583.64111470,981.0939
5673370.3430,3704863.1430,1481.3040,229,1,1,0,0,5,12,0,526,53965583.64111880,981.1913
5673370.0010,3704862.7640,1481.4680,117,1,2,0,0,5,12,0,526,53965583.64112270,980.9893
5673371.7920,3704864.3660,1450.1030,26,2,2,0,0,4,12,0,526,53965583.64112270,1012.4462
5673369.7540,3704862.4560,1480.5160,173,1,2,0,0,5,12,0,526,53965583.64112680,981.9093
5673370.6970,3704863.2920,1463.8830,14,2,2,0,0,5,12,0,526,53965583.64112680,998.5899
5673369.4760,3704862.1140,1480.0900,149,1,2,0,0,5,12,0,526,53965583.64113080,982.3015
5673371.1410,3704863.6110,1450.0380,10,2,2,0,0,4,12,0,526,53965583.64113080,1012.4368
5673369.1650,3704861.7690,1479.7950,116,1,1,0,0,5,12,0,526,53965583.64113470,982.5614
5673369.0770,3704861.5680,1476.1200,201,1,2,0,0,5,12,0,526,53965583.64113880,986.2117
5673370.4890,3704862.8550,1450.7920,13,2,2,0,0,4,12,0,526,53965583.64113880,1011.6116
5673367.4440,3704860.0730,1499.8730,77,1,2,0,0,5,12,0,526,53965583.64114280,962.3603
5673368.7330,3704861.2220,1476.2190,57,2,2,0,0,5,12,0,526,53965583.64114280,986.0772
5673367.1970,3704859.7640,1499.2830,74,1,2,0,0,5,12,0,526,53965583.64114690,962.9203
5673368.4230,3704860.8450,1476.1200,94,2,2,0,0,5,12,0,526,53965583.64114690,986.1409
5673366.7600,3704859.3150,1501.3500,98,1,1,0,0,5,12,0,526,53965583.64115080,960.8135
5673366.3250,3704858.8330,1503.7120,141,1,1,0,0,5,12,0,526,53965583.64115490,958.4112
5673366.0470,3704858.4910,1503.3840,23,1,2,0,0,5,12,0,526,53965583.64115890,958.7074
5673367.5540,3704859.8480,1474.8080,77,2,2,0,0,5,12,0,526,53965583.64115890,987.3552
5673365.7360,3704858.1470,1503.5480,100,1,2,0,0,5,12,0,526,53965583.64116290,958.5111
5673365.4250,3704857.8020,1503.5480,70,1,2,0,0,5,12,0,526,53965583.64116690,958.4785
5673366.9980,3704859.1630,1473.5280,88,2,2,0,0,5,12,0,526,53965583.64116690,988.5705
5673365.1460,3704857.4600,1503.0890,162,1,1,0,0,5,12,0,526,53965583.64117100,958.9059
5673364.8040,3704857.0810,1503.9420,140,1,1,0,0,5,12,0,526,53965583.64117500,958.0198
5673364.5900,3704856.7750,1502.5960,30,1,2,0,0,5,12,0,526,53965583.64117900,959.3375
5673366.0990,3704858.0990,1472.9710,107,2,2,0,0,5,12,0,526,53965583.64117900,989.0304
5673364.4360,3704856.5700,1499.5120,152,1,1,0,0,5,12,0,526,53965583.64118300,962.3971
5673364.0940,3704856.1910,1499.9720,175,1,1,0,0,5,12,0,526,53965583.64118710,961.9036
5673363.7520,3704855.8120,1500.5950,126,1,1,0,0,5,12,0,526,53965583.64119110,961.2478
5673364.7960,3704856.5880,1474.0860,19,2,2,0,0,5,12,0,526,53965583.64119510,987.7841
5673363.5050,3704855.5040,1499.4140,112,1,2,0,0,5,12,0,526,53965583.64119510,962.4000
5673363.1310,3704855.0910,1500.6940,178,1,1,0,0,5,12,0,526,53965583.64119910,961.0860
5673362.8220,3704854.7140,1500.8580,168,1,1,0,0,5,12,0,526,53965583.64120320,960.8906
5673362.5420,3704854.4040,1500.4310,101,1,1,0,0,5,12,0,526,53965583.64120710,961.2895
5673362.2640,3704854.0620,1499.9390,145,1,1,0,0,5,12,0,526,53965583.64121120,961.7521
5673361.9530,3704853.7170,1499.7090,29,1,2,0,0,5,12,0,526,53965583.64121520,961.9518
5673362.9610,3704854.5570,1479.0400,130,2,2,0,0,5,12,0,526,53965583.64121520,982.6624
5673362.6520,3704854.1800,1479.1710,173,1,1,0,0,5,12,0,526,53965583.64121930,982.5009
5673362.3430,3704853.8030,1479.4340,164,1,1,0,0,5,12,0,526,53965583.64122320,982.2079
5673362.0320,3704853.4590,1479.1380,73,1,2,0,0,5,12,0,526,53965583.64122720,982.4742
5673364.2030,3704855.3420,1433.9290,83,2,2,0,0,8,12,0,526,53965583.64122720,1027.7744
5673361.9110,3704853.2550,1475.1690,39,1,2,0,0,5,12,0,526,53965583.64123130,986.4213
